date,Revenue,COGS,total_quantity,avg_unit_price,total_discount,unique_items,order_count,unique_customers,unique_zips,orders_payment_apple_pay,orders_payment_bank_transfer,orders_payment_cod,orders_payment_credit_card,orders_payment_paypal,orders_device_desktop,orders_device_mobile,orders_device_tablet,orders_source_direct,orders_source_email_campaign,orders_source_organic_search,orders_source_paid_search,orders_source_referral,orders_source_social_media,orders_status_cancelled,orders_status_created,orders_status_delivered,orders_status_paid,orders_status_returned,orders_status_shipped,orders_region_Central,orders_region_East,orders_region_West,total_payment_value,avg_installments,total_shipping_fee,avg_delivery_days,return_quantity,refund_amount,returns_reason_changed_mind,returns_reason_defective,returns_reason_late_delivery,returns_reason_not_as_described,returns_reason_wrong_size,avg_rating,total_reviews,total_sessions,total_unique_visitors,total_page_views,avg_bounce_rate,avg_session_duration_sec,traffic_sessions_direct,traffic_sessions_email_campaign,traffic_sessions_organic_search,traffic_sessions_paid_search,traffic_sessions_referral,traffic_sessions_social_media,max_discount_value,has_stackable,avg_min_order_value,active_promos_count,promo_categories_covered,promo_type_percentage,promo_type_fixed,promo_channel_email,promo_channel_online,promo_channel_all_channels,promo_channel_in_store,promo_channel_social_media,total_stock_on_hand,total_units_received,avg_stockout_days,avg_days_of_supply,avg_fill_rate,avg_sell_through_rate,items_stockout,items_overstock,items_reorder,new_customers_count,new_cust_acq_direct,new_cust_acq_email_campaign,new_cust_acq_organic_search,new_cust_acq_paid_search,new_cust_acq_referral,new_cust_acq_social_media,new_cust_age_18-24,new_cust_age_25-34,new_cust_age_35-44,new_cust_age_45-54,new_cust_age_55+,new_cust_gen_Female,new_cust_gen_Male,new_cust_gen_Non-binary,avg_product_price,avg_product_cogs,unique_colors,unique_sizes,qty_category_Casual,qty_category_GenZ,qty_category_Outdoor,qty_category_Streetwear,qty_segment_Activewear,qty_segment_All-weather,qty_segment_Balanced,qty_segment_Everyday,qty_segment_Performance,qty_segment_Premium,qty_segment_Standard,qty_segment_Trendy
2013-04-28,9099343.31,7234100.22,1819,4963.483921,0,191,362,359,344,31,23,48,208,52,146,164,52,28,41,99,89,35,70,43,4,277,5,27,6,110,188,64,9099343.31,3.378453039,1564.31,4.458064516,33,76191.69,3,1,2,3,3,3.9375,48,26593,20990,92764,0.00388,199.8,0,0,26593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36809,10460,1.29010989,167.9905495,0.956995165,0.224680879,321,275,0,7,0,2,4,1,0,0,2,0,4,1,0,6,1,0,4970.049843,3940.438719,10,4,44,80,665,1030,632,44,145,515,326,33,44,80
2013-04-29,13160942.22,10423989.71,3034,4348.377587,0,229,584,576,553,58,22,74,334,96,238,256,90,49,68,147,157,53,110,55,5,467,14,34,9,171,274,139,13160942.22,3.582191781,2255.91,4.517647059,29,90214.38,2,2,1,2,3,3.827586207,58,30100,21412,127202,0.00508,142.8,30100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36809,10460,1.29010989,167.9905495,0.956995165,0.224680879,321,275,0,8,0,1,3,1,0,3,1,3,1,1,2,6,1,1,4351.196933,3456.825625,10,4,78,137,1249,1570,1104,78,213,824,461,145,72,137
2013-04-30,11190466.86,8842281.65,2645,4221.891582,0,226,530,524,503,48,29,70,299,84,219,230,81,51,48,175,114,48,94,51,3,435,11,19,11,170,251,109,11190466.86,3.632075472,2772.13,4.505376344,26,93670.56,1,2,1,2,4,3.898305085,59,26638,20421,114824,0.00385,250.7,0,0,0,0,26638,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,14,1,3,5,3,0,2,2,4,6,1,1,7,5,2,4221.363254,3345.828109,10,4,45,141,1233,1226,1098,45,154,621,413,135,38,141
2013-05-01,13051232.31,10395426.51,2899,4517.292821,0,233,569,563,545,57,30,84,315,83,214,282,73,44,62,175,130,55,103,53,5,457,11,32,11,151,295,123,13051232.31,3.428822496,2859.19,4.504,64,305624.78,4,3,4,4,4,3.811320755,53,25484,20167,121645,0.00389,319.7,25484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,9,0,3,4,1,0,1,2,3,3,1,0,5,4,0,4519.196201,3583.537885,10,4,70,97,1236,1496,1099,70,203,698,560,137,35,97
2013-05-02,11179665.29,8989067.99,2561,4379.85974,0,225,512,510,487,50,24,74,290,74,208,220,84,45,67,139,113,45,103,44,6,414,12,23,13,159,253,100,11179665.29,3.419921875,2451.42,4.624444444,26,157084.07,0,4,4,4,2,4.203703704,54,27523,21551,148318,0.00521,270.6,0,0,0,27523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,13,2,1,5,4,1,0,1,1,3,6,2,6,7,0,4385.884752,3527.104862,10,4,59,110,1068,1324,904,59,177,729,392,164,26,110
2013-05-03,8173550.12,6507576.59,1734,4621.288061,0,191,341,339,333,24,13,53,197,54,122,172,47,27,46,92,71,42,63,32,3,280,6,17,3,99,160,82,8173550.12,3.360703812,1566.24,4.453333333,43,104855.62,4,4,2,2,3,3.866666667,60,27201,20147,109468,0.00408,186.8,0,27201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,6,0,2,1,2,0,1,1,1,3,1,0,4,1,1,4626.3528,3646.859766,10,4,55,64,728,887,641,55,164,417,272,87,34,64
2013-05-04,3225175.57,2586608.79,521,6330.96479,0,87,116,114,111,11,5,12,65,23,48,50,18,10,21,31,23,12,19,11,1,93,0,10,1,27,67,22,3225175.57,2.939655172,479.08,4.346153846,47,236179.5,8,2,3,2,6,3.918367347,49,26616,18955,87588,0.00566,226.5,0,0,26616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,7,3,0,3,1,0,0,1,0,3,2,1,3,3,1,6340.193265,5120.4396,10,4,22,4,151,344,123,22,58,236,49,28,1,4
2013-05-05,3906711,3268319.42,635,6090.278,0,105,149,147,143,15,6,16,87,25,57,68,24,7,15,42,34,19,32,14,3,123,0,8,1,38,72,39,3906711,4.134228188,648.64,4.454545455,67,228282.85,5,4,4,4,5,4.044444444,45,26820,19885,116224,0.00383,209.1,0,26820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,6,1,0,4,1,0,0,0,1,2,2,1,2,4,0,6090.297775,5029.946182,10,4,4,34,147,450,119,4,103,251,85,28,11,34
2013-05-06,4311626.38,3384442.35,937,4654.728205,0,121,166,165,158,12,10,19,101,24,63,80,23,12,29,35,35,17,38,10,1,132,3,16,4,49,69,48,4311626.38,3.704819277,778.48,4.427631579,61,207312.71,3,7,3,4,6,4.180327869,61,24933,19563,109347,0.00459,111.7,0,0,0,0,0,24933,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,2,0,0,0,2,0,0,0,0,2,0,0,1,1,0,4634.362001,3664.758379,10,4,12,47,442,436,423,12,79,253,87,19,17,47
2013-05-07,3763332.37,3079887.85,803,4868.023536,0,129,162,161,159,14,8,30,87,23,65,68,29,16,17,47,39,19,24,14,6,129,3,8,2,58,69,35,3763332.37,3.185185185,696.06,4.381294964,34,85216.31,0,2,3,5,5,3.888888889,54,28589,21318,147402,0.00555,197.7,0,0,28589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,7,0,0,3,1,0,3,0,2,2,2,1,4,2,1,4872.735497,3996.320262,10,4,7,21,340,435,315,7,58,263,95,25,19,21
2013-05-08,5458168.5,4267785.48,1078,5020.871864,0,150,211,209,203,17,8,30,123,33,79,98,34,22,27,59,44,22,37,22,0,169,1,15,4,59,104,48,5458168.5,3.71563981,942.03,4.468085106,67,324428.28,5,9,2,3,4,3.8,45,28654,20921,130897,0.00408,302.5,0,0,28654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,7,0,0,3,1,2,1,0,2,2,2,1,2,5,0,5028.93142,3914.338539,10,4,26,40,448,564,411,26,96,288,150,37,30,40
2013-05-09,5815611.07,4647084.74,1173,4942.317041,0,154,241,238,234,17,14,51,122,37,99,102,40,9,31,68,57,34,42,27,2,193,6,13,0,74,112,55,5815611.07,2.962655602,1079.54,4.436893204,58,229578.69,4,6,2,6,7,3.912280702,57,26771,19690,142781,0.00509,182.8,0,0,0,26771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,11,0,1,2,3,1,4,2,2,4,2,1,5,4,2,4950.157644,3980.693033,10,4,21,80,457,615,415,21,113,311,178,42,13,80
2013-05-10,4248246.45,3392369.6,889,4621.824095,0,116,183,182,181,19,6,27,106,25,81,78,24,15,21,51,49,14,33,14,2,145,7,11,4,61,81,41,4248246.45,2.885245902,947.54,4.38125,43,145957.97,1,2,1,6,6,3.825,40,26830,19447,124787,0.00391,153.5,0,0,26830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,6,0,2,2,0,2,0,1,3,2,0,0,4,2,0,4619.001795,3675.823479,10,4,4,24,338,523,325,4,52,339,128,13,4,24
2013-05-11,4388803.6,3347274.34,879,5178.903802,0,120,171,169,167,8,7,30,106,20,73,68,30,13,16,60,30,20,32,13,2,142,0,14,0,47,91,33,4388803.6,3.69005848,533.09,4.384615385,34,80085.14,2,2,4,3,4,3.8125,48,28668,21307,137833,0.00495,215.2,0,0,0,28668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,8,1,0,1,2,2,2,0,3,2,2,1,4,4,0,5177.533192,4011.77753,10,4,6,26,331,516,301,6,88,363,59,30,6,26
2013-05-12,4298069.68,3423974.02,907,4834.013663,0,120,187,185,182,18,10,22,108,29,76,85,26,14,24,59,37,12,41,10,1,154,3,15,4,59,80,48,4298069.68,3.652406417,986.34,4.49132948,56,157415.39,3,4,4,3,8,3.929824561,57,27438,22374,128020,0.00428,301,0,0,0,0,0,27438,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,5,1,0,2,0,0,2,3,1,1,0,0,3,2,0,4819.753145,3839.923456,10,4,19,59,341,488,312,19,59,275,137,29,17,59
2013-05-13,4663488.62,3677688.54,986,4681.758186,0,137,180,178,175,20,8,20,108,24,64,80,36,11,30,53,38,19,29,18,2,134,3,18,5,50,76,54,4663488.62,3.461111111,647.77,4.566878981,55,207823.04,2,3,2,5,4,3.818181818,55,26357,19629,90559,0.00574,131.4,0,0,0,26357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,5,0,1,0,1,0,3,1,2,1,1,0,1,4,0,4688.790095,3681.876806,10,4,31,23,418,514,384,31,74,220,215,34,5,23
2013-05-14,5622176.45,4515976.68,1084,5246.185902,0,138,221,219,216,9,12,35,130,35,97,97,27,17,32,64,50,18,40,19,0,182,4,12,4,75,91,55,5622176.45,3.334841629,861.84,4.444444444,71,332492.9,6,3,2,5,6,3.923076923,52,26056,20140,115695,0.00322,116,0,0,0,0,0,26056,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,9,1,1,4,0,2,1,1,4,1,2,1,5,3,1,5249.253279,4197.496013,10,4,31,50,362,641,339,31,116,366,138,23,21,50
2013-05-15,6416011.44,5136196.06,1333,4768.446498,0,151,264,261,253,33,16,35,136,44,117,109,38,21,28,73,60,26,56,25,4,216,3,12,4,80,119,65,6416011.44,3.367424242,1302.79,4.556034483,50,231872.87,5,5,1,4,8,4.018518519,54,29084,22687,146585,0.00436,188.5,29084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,10,0,1,4,1,1,3,3,3,2,1,1,6,4,0,4766.567,3829.989209,10,4,37,40,537,719,506,37,119,411,168,31,21,40
2013-05-16,7727680.05,6101584.58,1595,4923.952006,0,175,322,320,314,30,11,43,194,44,121,141,60,24,45,81,63,36,73,31,6,256,6,15,8,98,149,75,7727680.05,3.465838509,1390.26,4.430107527,77,334646,9,6,4,1,7,3.963636364,55,26638,19759,113183,0.00522,314,0,0,0,0,26638,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,10,0,2,2,3,1,2,2,3,2,1,2,6,4,0,4913.375005,3852.199996,10,4,28,86,599,882,538,28,137,466,246,61,33,86
2013-05-17,6520355.77,5213542.1,1272,4882.303287,0,151,253,251,243,28,9,24,150,42,109,114,30,20,25,69,54,23,62,18,4,214,3,11,3,85,103,65,6520355.77,3.750988142,1278.99,4.640350877,42,163153.86,3,3,1,5,6,4.102040816,49,24122,18498,132379,0.00353,308.1,0,0,24122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,6,1,0,1,1,2,1,2,1,1,2,0,2,4,0,4876.067408,3881.071277,10,4,16,79,464,713,417,16,130,392,160,47,31,79
2013-05-18,5126131.05,4165368.61,1154,4477.06972,0,133,215,213,206,27,11,33,116,28,85,102,28,18,23,56,44,29,45,12,3,174,3,18,5,75,85,55,5126131.05,3.534883721,1052.73,4.568527919,45,168609.14,1,1,4,5,11,4.264150943,53,23202,17262,103657,0.00445,270.5,0,23202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,11,0,1,4,2,1,3,1,2,3,4,1,5,6,0,4481.234106,3623.034177,10,4,6,66,509,573,456,6,107,324,126,53,16,66
2013-05-19,5417543.03,4323889.4,1076,4954.188988,0,145,228,226,224,23,9,36,134,26,104,95,29,23,22,69,44,26,44,23,3,180,7,13,2,63,108,57,5417543.03,3.298245614,1017.79,4.676923077,42,168012.97,3,2,2,2,9,3.895833333,48,25148,20307,89419,0.00518,105.8,0,0,0,0,0,25148,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,9,2,1,2,1,1,2,3,1,4,1,0,4,5,0,4949.449139,3957.986135,10,4,30,52,394,600,333,30,112,320,163,61,5,52
2013-05-20,5837064.06,4872375.63,1175,4998.055594,0,145,236,233,229,23,14,44,116,39,96,107,33,14,36,75,49,19,43,24,0,186,6,16,4,71,106,59,5837064.06,3.427966102,1073.22,4.606796117,55,289203.49,5,4,3,0,5,3.682926829,41,23328,18639,95417,0.00444,116.7,0,0,23328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,5,0,1,1,1,2,0,1,0,3,1,0,3,2,0,5001.4447,4104.082398,10,4,22,55,498,600,450,22,154,267,167,48,12,55
2013-05-21,5156527.79,4086850.49,1107,4614.553629,0,142,220,219,215,18,12,42,111,37,98,100,22,11,28,69,45,19,48,27,0,174,3,15,1,52,111,57,5156527.79,3.281818182,972.88,4.457894737,77,421315.4,6,8,3,2,6,3.857142857,49,28407,22048,108703,0.00491,277.6,0,0,0,0,28407,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,7,2,2,2,0,0,1,0,2,3,1,1,5,0,2,4616.418985,3661.430836,10,4,8,30,454,615,415,8,98,356,134,39,27,30
2013-05-22,6977473.78,5617374.39,1512,4608.685045,0,170,303,301,291,23,15,45,169,51,120,146,37,25,34,85,62,41,56,25,3,249,7,11,8,90,148,65,6977473.78,3.412541254,1448.51,4.425373134,39,169367.54,2,4,5,2,4,3.866666667,45,25706,19005,88509,0.00537,198.2,0,0,0,0,0,25706,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,4,0,0,1,1,0,2,0,0,3,0,1,2,2,0,4621.044585,3676.770114,10,4,32,43,690,747,631,32,141,411,172,59,23,43
2013-05-23,9166919.02,7150676.62,1896,4670.373301,0,188,365,361,348,32,29,63,186,55,145,169,51,32,55,93,80,41,64,31,4,286,15,21,8,93,184,88,9166919.02,3.405479452,1645.51,4.498412698,34,120696.74,3,2,1,2,5,4.08,50,22398,17580,109248,0.00403,121.3,0,22398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,8,0,0,2,0,0,6,1,3,0,2,2,3,5,0,4675.189195,3624.01715,10,4,25,69,772,1030,690,25,170,579,261,82,20,69
2013-05-24,6670030.19,5242528.96,1403,4823.265277,0,158,271,264,255,26,11,43,144,47,113,119,39,21,42,62,60,24,62,21,3,226,2,14,5,94,118,59,6670030.19,3.077490775,1046.64,4.616326531,52,258078.26,3,4,2,6,5,3.957446809,47,25714,20338,120745,0.00445,116.7,0,0,0,0,0,25714,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,9,3,1,3,1,0,1,1,1,4,0,3,4,5,0,4829.81242,3800.762996,10,4,8,42,584,769,542,8,148,374,226,42,21,42
2013-05-25,5054594.94,3916382.21,1021,5071.390314,0,122,202,198,192,22,12,30,104,34,81,81,40,19,25,59,47,12,40,21,3,158,3,13,4,46,105,51,5054594.94,3.52970297,919.83,4.8,77,303466.92,3,6,2,5,8,4.181818182,33,26078,21237,92476,0.00385,141.3,0,0,0,26078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,6,0,0,2,1,1,2,1,0,3,1,1,2,4,0,5065.492646,3986.185943,10,4,22,56,328,615,310,22,114,279,193,18,29,56
2013-05-26,3649585.05,2889501.26,691,5143.010833,0,103,143,143,140,14,5,20,83,21,54,69,20,8,22,36,34,15,28,13,2,110,5,6,7,49,59,35,3649585.05,3.552447552,639.47,4.471544715,46,213341.13,0,6,0,2,8,4.024390244,41,29842,21470,103585,0.00491,317.6,0,0,29842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,6,1,0,3,0,0,2,0,0,4,2,0,2,4,0,5144.150932,4084.734901,10,4,8,34,244,405,222,8,69,201,118,22,17,34
2013-05-27,4403026.04,3471897.02,933,4972.351238,0,129,192,190,188,29,7,23,113,20,73,89,30,21,26,55,38,16,36,19,2,156,4,7,4,47,90,55,4403026.04,3.5625,769.84,4.526946108,29,65484.73,1,1,3,0,5,4.083333333,48,25522,20808,123734,0.005,267.2,0,0,0,0,0,25522,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,10,0,1,2,4,0,3,1,3,3,2,1,6,4,0,4951.850824,3921.207503,10,4,30,21,352,530,321,30,85,288,125,31,32,21
2013-05-28,6274027.61,4977411.59,1187,5260.182548,0,148,232,229,223,33,10,34,114,41,79,106,47,19,27,64,45,27,50,24,2,185,5,13,3,60,113,59,6274027.61,3.375,991.32,4.452736318,28,132397.87,4,1,3,1,4,4.023255814,43,25369,18149,102736,0.00391,253.4,0,0,0,25369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,8,0,0,3,2,1,2,2,2,3,1,0,4,3,1,5254.952077,4229.285922,10,4,38,32,432,685,386,38,153,342,163,46,27,32
2013-05-29,7359639.59,5841803.19,1746,4292.359105,0,175,338,335,333,30,15,51,190,52,145,144,49,23,54,84,76,32,69,33,2,266,10,21,6,105,159,74,7359639.59,3.420118343,1599.72,4.484641638,59,286416.72,3,5,2,3,8,3.875,48,23853,18613,85854,0.00337,120.5,0,0,0,0,23853,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,3,0,1,0,0,1,1,0,1,1,0,1,2,1,0,4306.838995,3386.608337,10,4,16,104,780,846,715,16,144,449,230,65,23,104
2013-05-30,12828293.48,10036927.65,2716,4668.45927,0,228,551,548,530,55,30,92,291,83,228,242,81,46,68,158,106,57,116,58,2,437,6,40,8,155,272,124,12828293.48,3.323049002,2946.69,4.480412371,53,229854.96,6,2,0,3,9,3.553191489,47,27287,20624,123833,0.00446,173.2,0,0,27287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39336,15456,1.407098121,120.451357,0.953099374,0.275471816,336,206,0,5,1,0,2,2,0,0,1,2,0,2,0,1,3,1,4661.034525,3672.268273,10,4,70,150,1018,1478,944,70,212,806,411,74,49,150
2013-05-31,13809349.18,11231361.14,2903,4624.94792,0,232,570,564,549,57,24,93,299,97,224,255,91,42,74,156,128,62,108,51,8,456,9,32,14,164,245,161,13809349.18,3.392982456,2780.69,4.406374502,50,287963.83,2,3,3,3,8,3.901639344,61,26902,19521,103623,0.00321,257.9,0,0,0,0,0,26902,0,0,0,0,0,0,0,0,0,0,0,0,41509,14225,1.320675105,162.5620253,0.955976582,0.244961603,323,253,0,16,0,2,5,6,1,2,1,7,2,4,2,9,7,0,4634.778404,3734.452028,10,4,47,151,1263,1442,1185,47,263,731,427,78,21,151
2013-06-01,13162597.88,10314262.16,2817,4703.583987,0,245,566,560,539,53,19,98,311,85,217,266,83,48,83,163,122,49,101,53,6,460,9,30,8,159,274,133,13162597.88,3.427561837,2737.65,4.373493976,52,223031.89,2,2,1,2,8,4.12962963,54,25458,18115,131842,0.00372,186.4,0,0,25458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41509,14225,1.320675105,162.5620253,0.955976582,0.244961603,323,253,0,6,1,1,1,1,2,0,0,3,2,0,1,2,4,0,4700.765506,3711.758984,10,4,60,150,1129,1478,1017,60,262,789,378,112,49,150
2013-06-02,12079925.72,9610953.04,2638,4653.247711,0,235,511,508,494,55,24,71,290,71,198,231,82,49,50,141,109,55,107,40,3,425,11,25,7,143,231,137,12079925.72,3.403131115,2225.29,4.437636761,43,123874.82,1,3,2,1,4,4.102040816,49,23735,17119,76080,0.00346,260.9,0,0,23735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41509,14225,1.320675105,162.5620253,0.955976582,0.244961603,323,253,0,14,1,5,4,0,0,4,2,4,5,2,1,4,9,1,4652.787156,3672.297086,10,4,67,109,1127,1335,984,67,241,665,368,143,61,109
2013-06-03,9411997.25,7525850.2,2196,4274.680624,0,212,430,427,411,42,21,57,243,67,159,189,82,45,38,112,99,48,88,39,8,337,9,23,14,124,204,102,9411997.25,3.695348837,1981.36,4.550802139,19,118387.8,0,1,2,1,3,3.92,50,25536,19209,97821,0.00537,174.4,25536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41509,14225,1.320675105,162.5620253,0.955976582,0.244961603,323,253,0,8,1,0,3,1,0,3,2,2,4,0,0,5,3,0,4281.660406,3380.56744,10,4,56,89,1032,1019,941,56,133,560,303,91,23,89
2013-06-04,5397308.75,4297393.33,1086,4932.442025,0,140,209,208,205,24,7,26,119,33,94,84,31,20,25,54,52,13,45,13,0,165,8,14,9,51,100,58,5397308.75,3.320574163,947.86,4.617021277,48,224742.47,5,1,0,4,10,3.853658537,41,27334,19831,110854,0.00401,310.6,0,0,27334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41509,14225,1.320675105,162.5620253,0.955976582,0.244961603,323,253,0,3,1,0,0,1,1,0,2,0,1,0,0,1,2,0,4945.0818,3915.883813,10,4,15,42,461,568,410,15,114,323,111,51,20,42
2013-06-05,6860958.96,5505167.85,1372,5006.882066,0,172,275,275,265,29,9,51,149,37,103,139,33,21,35,70,71,23,55,26,0,219,8,17,5,86,131,58,6860958.96,3.305454545,1305.48,4.726141079,40,153288.05,1,2,3,2,6,4.043478261,46,28445,21988,137505,0.0039,209.5,0,0,0,0,0,28445,0,0,0,0,0,0,0,0,0,0,0,0,41509,14225,1.320675105,162.5620253,0.955976582,0.244961603,323,253,0,7,1,0,2,1,1,2,1,1,2,2,1,4,3,0,5006.653914,4031.478649,10,4,30,71,481,790,422,30,117,488,149,59,36,71
2013-06-06,5692902.11,4632206.37,913,6145.43,0,135,193,191,190,25,6,31,103,28,74,85,34,19,18,56,40,24,36,14,2,161,2,8,6,58,92,43,5692902.11,3.398963731,677.33,4.611428571,34,148694.18,1,6,1,1,1,3.942307692,52,26397,18897,125873,0.00512,154.8,0,0,0,0,0,26397,0,0,0,0,0,0,0,0,0,0,0,0,41509,14225,1.320675105,162.5620253,0.955976582,0.244961603,323,253,0,8,1,0,4,2,1,0,0,2,4,0,2,5,3,0,6143.341049,4963.515232,10,4,19,50,230,614,192,19,141,340,116,38,17,50
2013-06-07,3843507.28,2986865.05,744,5380.176686,0,116,157,154,150,26,9,18,79,25,64,64,29,11,26,41,39,18,22,19,0,118,3,12,5,49,81,27,3843507.28,3.515923567,479.08,4.548148148,51,160816.08,6,2,2,6,5,3.533333333,45,26823,18932,134357,0.00399,224.4,0,26823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41509,14225,1.320675105,162.5620253,0.955976582,0.244961603,323,253,0,4,0,0,3,0,0,1,1,1,0,2,0,1,3,0,5395.167557,4222.961183,10,4,2,87,223,432,208,2,76,256,85,15,15,87
2013-06-08,3646959.35,2897196.14,705,5115.656711,0,110,140,139,137,10,8,19,83,20,48,68,24,10,16,40,37,14,23,10,1,115,2,11,1,40,75,25,3646959.35,3.614285714,567.72,4.677165354,29,163607.49,2,3,1,3,3,3.96,50,27553,21069,147243,0.00562,207.9,0,0,0,27553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41509,14225,1.320675105,162.5620253,0.955976582,0.244961603,323,253,0,8,1,1,4,2,0,0,0,4,1,2,1,6,2,0,5119.134393,3994.657706,10,4,9,37,248,411,222,9,76,209,111,26,15,37
2013-06-09,3880132.51,3070545.08,890,4768.018856,0,130,181,176,169,15,7,22,106,31,61,92,28,7,22,56,38,17,41,15,2,145,2,14,3,49,76,56,3880132.51,3.309392265,1020.45,4.49382716,51,257400.14,3,7,0,3,5,3.833333333,54,24891,19205,125165,0.00507,280.4,0,0,0,0,0,24891,0,0,0,0,0,0,0,0,0,0,0,0,41509,14225,1.320675105,162.5620253,0.955976582,0.244961603,323,253,0,9,0,1,4,1,2,1,2,4,1,0,2,3,5,1,4776.475664,3760.64842,10,4,6,51,415,418,407,6,93,207,113,8,5,51
2013-06-10,4476887.83,3582347.82,899,4808.966465,0,119,177,173,170,15,12,31,93,26,64,80,33,11,15,44,53,18,36,14,2,129,5,20,7,54,79,44,4476887.83,3.011299435,957.44,4.83974359,56,242750.01,2,2,3,6,5,3.942857143,35,28861,23567,100856,0.00478,231.8,0,0,28861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41509,14225,1.320675105,162.5620253,0.955976582,0.244961603,323,253,0,12,3,1,4,1,2,1,0,4,0,7,1,5,7,0,4803.304099,3770.728609,10,4,17,54,364,464,343,17,81,278,93,21,12,54
